book,chapter,verse,bororo_text,has_unusual_char
Atos Dos Apóstlos,26,1,"Icare nowu judeudoge eimejera Agripa akore Pauloji: - Amagodo aparu tabo. Icare Paulore tugera onado boei, akore: 2""Iegarenure, paga karega, imagomode iparu tabo cegimejera kurireu Agripa aegai, nowu judeudoge emagore ii jiboe jamedu boeji",True
Atos Dos Apóstlos,26,3,"Paga karega, aerudu birigodure judeudoge eroji, mugure pumegiwu emeartoraeji jamedu. Dukodi icare inogwamagudunure ai, awiapagawo awudugu tabo iwadaru ji",False
Atos Dos Apóstlos,26,4,"Judeudoge eeruduware iro oino duji jii negedurogu imi dupiji, eerudure ii ino moto keje, bakurireu tada jamedu",False
Atos Dos Apóstlos,26,5,"Marigudu eeruduware inogwacei fariseudoge eiaogwai duji, duwuge emeartoru raka kodure ia judeudoge emeartoru raka kori",False
Atos Dos Apóstlos,26,6,"Macare oino ipaganure Pao akore paedogamagei tumoduie maku pagaiboe jitudu bogai, dukodire emago pegare ii aegai",False
Atos Dos Apóstlos,26,7,"Padure pumekejewu pawobe ei pagera pudogidure ere pobe pugejedu epaganure Pao akoinodu bogai, tumaragodui Pao ai boecoji meri ji jii je. Awu ipagare bogaiboe koiare judeudoge emago pegare ii",False
Atos Dos Apóstlos,26,8,Imi jamedu imeardaere marigudu umoduie turugadu iwo itonado du kuricigodo Jesus jituji,False
Atos Dos Apóstlos,26,10,"Oinonore irore rugadu Jerusalém tada. Ire makarewu iwiemage etugu baicorewuto, sacerdotedoge eimejerage ei tuwadaru maku inai dutabo. Icare sacerdotedoge eimejerage ere boedo ewido dukeje, ire iiodo ewadaru keje jamedu",False
Atos Dos Apóstlos,26,11,"Iture eregodaji itonai ei dutabo nowu sinagogadoge ekao, irorerure ei iwo ewarigu tumeartorure jiboe piji. Nowu ikorigodure eiwu itodure gu gu gu je, icare itonare ei, iture eregodaji jii moto tuginoiboe kae",False
Atos Dos Apóstlos,26,12,"Dukodire iture Damasco bakurireu kae, sacerdotedoge eimejerage eno bapera tabo",False
Atos Dos Apóstlos,26,13,"Du tabore icare, ikimejera kurireu, itunure awara ji meri pagaia keje, dutabore baru pijiwu ia urugureboe aregodure, nowu urugureboe kodure meri joku urugu kori, urugu ure tumaedo iiogi, imedage eiogi",False
Atos Dos Apóstlos,26,14,"Boekimorema, ceiamedu buture mototo kuri tuku je. Icare imearudure ia boe akoi ii duji, hebreudoge ewadaru tabo, akore: - Saulo, Saulo, kodiba akonare ii, kodiba? Rakare ai awo awure to meriri ototo",False
Atos Dos Apóstlos,26,15,"Icare imagore: Ioguduba akiba akagoino, ikimejera? Icare Pagimejera akore: - Akonare jiwu Jesus imireo",False
Atos Dos Apóstlos,26,16,Mare aragojedo! Inure ikuo akai iwo itugaredo aki awadoduwo boe etai awu aerudure jiboe jamedu boeji. Imode ikuo akai pugeje iwo aerududo makaguragareboeji du jire areadodumode boe etai jamedu,False
Atos Dos Apóstlos,26,17,"Ire akinorudo judeudoge epiji, judeukare emawuge epiji",False
Atos Dos Apóstlos,26,18,"Inure atudo etae, awo eeku jado, ewo tugirimi boeco piji urugureboe kae, ewo tugirimi boe pegarewu piji Pao ae ma, tumeartorui ii dutabo turo pegarewu okwawo, emuguwo pemegarewuge etada",False
Atos Dos Apóstlos,26,19,"Nowu kodiboe pijire, ikimejera kurireu Agripa, imeartoru bokwakare nowu iorudure jiwu baru tadaboeji",False
Atos Dos Apóstlos,26,20,"Ire Pao bataru kogado Damasco kejewuge ewiegai boetoji, dukejere ire kogado Jerusalém tada, dukejere ire kogado judeukare emawuge ewiegai, ewo tuiedorodo, ewo tugirimi Pao ae, turo pemega tabo",False
Atos Dos Apóstlos,26,21,"Awu iro oino dukoiare icare judeudoge ere tugeragu ii, ere tuiagu iwido",False
Atos Dos Apóstlos,26,22,"Mare Paore tugera braredo ii, dukoiare iragoje kimore jii oino. Moisés mare profetadoge egore umoduie tudowujeboe du jire imago imagore biegarewuge ewiegai, kurireuge ewiegai",False
Atos Dos Apóstlos,26,23,"Du reo: Cristo umoduie tuiwodo, jewodumoduie bireuge epiji boetojiwu, dutabore umoduie urugureboe awadudo judeudoge etai, judeukare emawuge etai jamedu",False
Atos Dos Apóstlos,26,24,"Nowu Paulo akoinodu kejere icare Festore tumago rakaguragado, akore: - Akaora bai baire, Paulo, aeruduwa kuricigo dukoiare ure ameardae pegado",False
Atos Dos Apóstlos,26,25,"Icare Paulo akore ji: - Itaora pegakare, akarureu Festo, mare boe jokoduwu, boe jetororewu jire inago oino",False
Atos Dos Apóstlos,26,26,"Ica, awu cegimejera kurireu Agripa, duwu jekaire inago oino ipagudu bokwa tabo, joruduwa birigodure inago oino jamedu boeji. Ioruduware inago oino jiboe iaboe iaboe biadodukae joku piji, paga karega, iaboe iaboe ukare tudowuje boe biarewu tada",False
Atos Dos Apóstlos,26,27,"Ikimejera kurireu Agripa, ameartorure profetadoge ewadaru ji? Ioruduware ameartoruie ure duji",False
Atos Dos Apóstlos,26,28,"Icare Agripa makore Pauloji: - Boce kodi anure cristaodo imi, kodi karega",False
Atos Dos Apóstlos,26,29,"Icare Paulo akore: - Inogwamagudunure Pao ji uwo ado nono ireore, mare tu aki karega, mearudure iwadaru jiwuge eiamedu boe ewo tudo nono ireore, mare awu ikeragogui oino dutabo karega",False
Atos Dos Apóstlos,26,30,"Icare nowu judeudoge eimejera, nowu brae eimejera, nowu Berenice, mare mugure nono ebowu jamedu boe, ere turagojedo",False
Atos Dos Apóstlos,26,31,"Icare ei tudawuje du tonaji emagore pui, egore: - Awu imedu ukare iaboe iaboe towuje bitoduwo",False
Atos Dos Apóstlos,26,32,"Agripa akore Festoji jamedu: - Awu imedu okwamagudumodukare tuduwo César ae ma, uia turugadu boewo kiwuje uwo tuginorudo",False
Atos Dos Apóstlos,27,1,"Nowu brae eimejera aidure cegoduwo Itália moto kae dukeje, ure Paulo mare ia ieragogudodureuge emagu ia tugobaigarege eimejera iei Júlio cedu ai, duwure nowu brae eimejera kurireu uwai tadawunure ema",False
Atos Dos Apóstlos,27,2,"Icare cere cedaredo ia Adrumeto bakurireu pijiwu ika kurireuto, du kodumode Asia moto okwaji, icare ure meriri aogado moto piji. Ia imedu iei Aristarco cedu, ia Macedônia moto kejewu bakurireu iei Tessalônica cedu pijiwu imedu, kodure cedabo jamedu",False
Atos Dos Apóstlos,27,3,"Barogwatore icare cere cedaredo jao Sidônia bakurireu okwai, icare nowu ika kurireu tadawuge eimejera Júlio, turo pemegai Pauloji dutabo, ure udo tudaru tumedage ewai kae, tuwo tugeragu taidure jiboeji",False
Atos Dos Apóstlos,27,4,"Du pijire icare cere ceremo pobo maerewuto, icare cegodure pobo aiare tabowu moto iei Chipre cedu okwaji, bakuru aregodure cedogi dukodi",False
Atos Dos Apóstlos,27,5,"Cere pagado Cilícia mare Panfília eno pobo maerewu kajeje, icare cedaregodure ia Lícia moto kejewu bakurireu iei Mira cedu kae",False
Atos Dos Apóstlos,27,6,"Nowu ika tadawuge eimejera jorudure ia Alexandria bakurireu pijiwu ika kurireuji du kodure Itália moto kae, icare ure cedo cedaredo to",False
Atos Dos Apóstlos,27,7,Cero butugure ceno ika kurireu tabo meri makaguragare jii cegodure Cnido bakurireu kae. Nonore icare bakuru ukare cedo ceburedo to,False
Atos Dos Apóstlos,27,8,"Icare cerore pobo aiare tabowu moto iei Creta cedu okwaji, puredu tu moto joi pobotodu iei Salamina ceduji. Cero kodu pegare nowu moto okwaji, dukejere cedaregodure okwa iei “Bons Portos” cedu kae, puredu tu ji Laséia bakurireu mugure",False
Atos Dos Apóstlos,27,9,"Boere marigudu, boere todorogado pudui dukejewu boe ure marigudu. Boe ekodui nowu ika kurireu tabodu pegagodure. Dukodire Paulore tumedage ewie nowu inoduji, akore",False
Atos Dos Apóstlos,27,10,"Imedage, iorudunure awu cegodui tabodu pegagoduie ure cei, ikaji, ika oredure tabo boeji",False
Atos Dos Apóstlos,27,11,"Mare nowu tugobaigarege eimejera meartorure ika epaji, ore ika cewuji, mare Paulo bataru ji karega",False
Atos Dos Apóstlos,27,12,"Jamedu nowu ikadoge epa pegare emuguwo keje nowu biaku keje, dukodire boce kodi eiamedu meardaere umoduie turugadu tuwo tugirimi pobo maerewuto, epagare turegodumode Creta moto tadawu bakurireu iei Fênice cedu kae du bogai, tumuguwo tada nowu biaku tonaji; paga karega, mugure meri rutu jaogwai, bakuru aregodure to. Bakuru rakarewu koiare ure emeru pegadodu",False
Atos Dos Apóstlos,27,13,"Sul jaogwaiwu bakuriri aregodure, dukodire emeardaere tumoduie turowo nono taidu reore. Icare ere meriri aogado pobo piji, ekodure pobo okwaji, puredu tu nowu pobo aiare tabowu moto iei Creta ceduji",False
Atos Dos Apóstlos,27,14,"Boekimorema, boe raikare du rekodaji nowu pobo aiare moto tabowu pijire ia aroe medobo aregodure, du iere Europa pijiwu Aroe Medobo",False
Atos Dos Apóstlos,27,15,"Nowu ika kurireu roiwakare nowu bakuru rakarewuji, du ure tumugudo keje taci; cere udo cerego rugadu taci",False
Atos Dos Apóstlos,27,16,"Ure cewarigu kuri ia pobo aiare tabowu moto biegarewu iei Clauda cedu kae, dukejere icare cere cemugudo, nowu ika kurireu o boe ewurejoia keje. Icare cere jetu otorogado",False
Atos Dos Apóstlos,27,17,"Dukejere ere bukigu kurireu upodo nowu ika kurireu tabo, boe jokodu kadu kawo (nowu pobo butoborewu ukawo bowuje, ukawo pegado). Icare epagudure nowu ika kurireu jomode Sirte kejewu kugaru uporuto duji. Dukodi icare ere ao jiwu aroia rawuje, ere bakurudo turego toro boeto",False
Atos Dos Apóstlos,27,18,"Barogwatore icare bakuru rakaguragare kimo, dukodire ere ika kurireu oredure taboboe barigu barigu poboto",False
Atos Dos Apóstlos,27,19,Rekodajiwu meri ji pugeje cere ia ika epa meriridoge ewarigu ewarigu poboto jamedu cegera tabo rugadu,False
Atos Dos Apóstlos,27,20,Boe raire du tonaji meri joku aregodukare kuiejedoge ewogware jamedu. Bakuru rakaguragare kimo. Cebagakare cemode ceginorudo du bogai pugeje,False
Atos Dos Apóstlos,27,21,"Boe raicigore cekai boe ko dutabo, du rekodajire icare Paulore turagojedo boe etoiado, icare akore: - Iwiemage, tawiapagamode iwadaru ji takawo tadawuje Creta piji ma, pawudumodukare awu boe pegarewuto, pamodukare awu pagoroe barigu barigu, kodi karega",False
Atos Dos Apóstlos,27,22,"Ica, oinore icare inure taeruduwado: tagidado, tabagudu kaba, ia tagi ia tagi tawogwamoduka. Ikare okwamode mito tuje",False
Atos Dos Apóstlos,27,23,"Awu boecoji, imaragodure aiwu Are Eimejera, du ore imi jamedu, ia o tupare towadudo iiegai, akore ii",False
Atos Dos Apóstlos,27,24,"Apagudu kaba, Paulo, umode turugadu akoduwo Roma kejewu César ae. Paore awu kodure akabowuge emagu akai, ewo tuginorudo",False
Atos Dos Apóstlos,27,25,"Dukodi icare, imedage, tabagudu kaba. Imeartorure boemode nono Pao o tupa akore iwiegai du reore",False
Atos Dos Apóstlos,27,26,Cewarigududodumode ia pobo aiare tabowu moto kae,False
Atos Dos Apóstlos,27,27,"Cemugure pobo maerewu iei Adriático cedu kajeje boecore pobe puibiji du rekodaji, boekimorema, boeco oia kejere icare nowu ika kurireu epage ere boe pa tuburedugoduie ia moto kae duji",False
Atos Dos Apóstlos,27,28,"Icare ere meriri barigu poboto bukigu tabo tuioruduwo pobo koji; ure pagera pudogidure ure ino pugeje. Otobiji pugeje biegatu je, boe ekana remagudure, ure pagera pudogidure pagera awubodure turegodaji pugeje",False
Atos Dos Apóstlos,27,29,"Dukodi icare epagudure tumode ika to ia toritoduji; dukodire ere meriri motudureu ui pobe puibijidu barigu poboto ika upo jaogwai, tuiedu rakawo ji, nonore epagare jii barogwa kododu kae",False
Atos Dos Apóstlos,27,30,"Kuri je nowu ika kurireu epagere turegoduiagu, dukodire ere tuiagu nowu ika kurireu je kejewu meriri motudureu barigu poboto mare ero arodunure, ere nowu ika biegarewu rawuje, ere tumugudo keje poboto turegoduwo tada",False
Atos Dos Apóstlos,27,31,"Paulorema ure nowu ika kurireu tadawu tugogobaigarege eimejera bie, ure tugobaigarege ewie jamedu, akore: - Nowu ime emugumodukare ika kurireu tada ma, taroiwamodukare tawo taginorudo",False
Atos Dos Apóstlos,27,32,"Dukodi icare nowu tugobaigarege ere nowu ika biegarewu iku kado, ere udo tuwududo",False
Atos Dos Apóstlos,27,33,"Barogwa kododu tabore icare Paulore eiamedu edo tudugu tudo, ure edo iaboerogu boe kowuje, akore ei: -Merire pagera pudogidure ere pobe puibiji tuwugeje",False
Atos Dos Apóstlos,27,34,"tanudukai, takai ia ko dutabo. Oinore icare inogwamagudunure tai tawo iaboerogu ko, tawo tadurudo. Ica, ia tagaorogu okwamodukare tagaora piji rugadu",False
Atos Dos Apóstlos,27,35,"Awu tagoinodu tabore icare Paulore tugeragu ia amireuji, mako pemegare Pao ji eiamedu jekai, dukeje icare ure bowuje, ure togwage paru to",False
Atos Dos Apóstlos,27,36,"Awu ro oinodu kejere icare eiamedure tudugu tudo, ere togwage paru to jamedu",False
Atos Dos Apóstlos,27,37,Eiamedure 276 nowu ika tada,False
Atos Dos Apóstlos,27,38,"Icare ekuredure, dukeje ere nowu ika kurireu barigodudo, tui trigo barigu poboto dutabo",False
Atos Dos Apóstlos,27,39,"Dukejere icare, meri awadure dukeje, nowu ika epage ere boe pa tuioruduwakae nowu moto ji. Icare eerudure ia pobo maerewu ui turemo mototo duji, kugarubo padure nowu pobo okwaji. Etaidure tuwo nowu ika kurireu jodo to, turoiwamode dukeje",False
Atos Dos Apóstlos,27,40,"Icare ere nowu meriri motudureu eceba bukigu kado kado, ere pijido toro poboto, ere ika bure kiwuje, ere ika aroia jeture ipo towu jado, icare nowu ika puredugodure nowu kugaru okwa kae",False
Atos Dos Apóstlos,27,41,"Boekimore, nowu ika kurireu jeture ia kugaru ao otorewuji. Nowu ika jore kugaruto, tudure to, dukeje ukare tudawuje piji, dutabore nowu ika upore tubegado, ure tuwowuje nowu pobo rakarewu koia",False
Atos Dos Apóstlos,27,42,"Icare nowu tugobaigarege etaidure tuwo nowu iera kogureuge ewido ma, eregodukawo poboji",False
Atos Dos Apóstlos,27,43,"Mare owu eimejera iei Júlio cedu, aidure tuwo Paulo inorudo, dukoiare makore ei erokawo ino. Icare akore joruduware tugurugoduwowuge ei ewo tuwarigu boetoji poboto etuwo kuri toro moto kae",False
Atos Dos Apóstlos,27,44,"Iagerema etaregodure moto kae tubadui ira keje dutabo, iage etaregodure moto kae tubadui nowu ika koborogu boe ewugeje dutabo. Oinore icare eiamedu etaregodure moto kae tuie tabo, tubemega tabo",False
Atos Dos Apóstlos,28,1,"Icai cei ceginorudo dukeje, cere boe pa nowu pobo aiai tabowu moto ieie Malta, oino",False
Atos Dos Apóstlos,28,2,"Nowu moto kejewu boe eetu pemegaguragare cei, ere ia jorugu kurireu mugudo, du oiadodare ere cemugudo, paga karega, bubutunure, biakunure",False
Atos Dos Apóstlos,28,3,"Icare Paulore tudugu jerigi upo kuda tuwo barigu joruto, du tonajire icare ia awagu eworireu, rekodure joru pijidu, ure taredo ta, okwa jore tuku ierato",False
Atos Dos Apóstlos,28,4,"Nowu boe eerudure nowu awagu bararei Paulo kanajura jituji, dukeje emagore pui, egore: - Boe jokodu awu imedu ure boe ewido, paga karega, ure tuginorudo pobo pegarewu piji, mare Pao aidukare jewo",False
Atos Dos Apóstlos,28,5,Ure tugera jukodo awagu apo joruto boe puredukai pudui dutabo,False
Atos Dos Apóstlos,28,6,"Nowu boe emeardaere kana bokumoduie dukejere bimode kuri je duji. Mare epaga raicigore bogai dukejere ere boe pa boe puredukae ji rugadu duji. Dukodire ere tumardae kirimi, egore: - Aroe Eimejeranure ema rugadu rabodu",False
Atos Dos Apóstlos,28,7,"Nowu oiei, nowu moto kejewu ia imedu iere Públio cedu o baidoge emugure. Awu imedu ure tugeragu cei tuwaito, merire pobe ma jewu metuia bokware, jetu pemegare cei",False
Atos Dos Apóstlos,28,8,"Boekimorema, nowu Publio uo kogodure, padure tuba keje, biri urunure, kuri kugudure jamedu. Paulo uture ae, okwamagudure Pao ji paru tabo, ure tugera bu ao keje, icare ure pemegago",False
Atos Dos Apóstlos,28,9,"Awu Paulo roi oinodu kejere icare, nowu pobo aiare tabowu moto kejewu kogodureuge eiamedu etaregodure ae, epemegagodure jamedu, dukodire eetu pemegaguragare cei",False
Atos Dos Apóstlos,28,10,"Icare cedui nowu piji dukeje, ere cedaidure jiboe jamedu boe maku cenai. Ekodui Malta piji Roma kaedu",False
Atos Dos Apóstlos,28,11,"Arire pobe ma jewu metuia bokware dukeje, cere cedaredo ia Alexandria pijiwu ika kurireuto, duwu muguradu nowu pobo aiare tabowu moto keje nowu biaku tonaji. Dioscorodoge eie mugure ika kurireu keje",False
Atos Dos Apóstlos,28,12,"Cedaregodure Siracusa bakurireuto, dukeje icare cere cewuredo tada, du tadare cemugure merire pobe ma jewu metuia bokware",False
Atos Dos Apóstlos,28,13,"Du pijire cegodure oino pobo okwaji jii cedaregodure Régio bakurireuto du kae. Barogwatore icare, Sul jaogwaiwu bakuru aregodure, dutabore cegodure. Icare merire pobe dukeje cedaregodure Pozzuoli bakurireuto",False
Atos Dos Apóstlos,28,14,"Nonore ceerudure ia cewiemagei, duwugere etaidure cemuguwo pudabo merimode ikera awubodure pobe taci ikera awubowuto. Dukeje cegodure Roma bakurireu kae",False
Atos Dos Apóstlos,28,15,"Roma kejewu pawiemage ewiedure marigudu cedaregodumode duji. Dukodire etaregodure cedogi jii ia bororo iei Apia cedu kae, ia boe eda iei “Três Tabernas “ cedu kae. Icare Paulo jorudure ei dukejere ure tudugu tudo pugeje, jekarere Pao ji. Paulo roi Roma kejedu",False
Atos Dos Apóstlos,28,16,"Icare cedaregodure Roma bakurireuto dukeje, tugobaigarege ere Paulodo tumugudo ewai tada, ia tugobaigare jeture ji",False
Atos Dos Apóstlos,28,17,"Merire pobe ma jewu metuia bokware dukeje, Paulo makore nowu judeudoge kurireuge ewogai, etuwo pudae. Ere tudo pui ae, dukeje icare akore ei: - Imanamage, iro pegakare boei, iro pegakare paedogamage eroji, dukodi karega icare boere tugeragu ii Jerusalém tada, ere imagu Roma kejewuge ekera kai",False
Atos Dos Apóstlos,28,18,"Awugere icare tui tugogado ii dukeje, etaidure tuwo ikinorudo, eerudukare ia iro pegarewuji iwiwo kodi",False
Atos Dos Apóstlos,28,19,"Mare judeudoge ekiarire, dukodire inogwamagudure César bogai, mare itaidukare imago pegawo iwobei",False
Atos Dos Apóstlos,28,20,"Kodire imagore tawogai, imagowo tai, paga karega, Israeldoge epagare bogai boe koia boere ikera kogudo awu meriri iku tabo",False
Atos Dos Apóstlos,28,21,"Icare egore ji: - Ia bapera aregodukare cewogai Judeia piji iaboe tabo, ia cewiemage etaregodukare nowu moto piji jamedu tumago pegai ai dutabo",False
Atos Dos Apóstlos,28,22,"Mare cedaidure aki rugadu amagowo cewiegai ameardae jiboeji. Paga karega, ceeruduware tu jiboe reo: Boe etona etonare nowu boei boe jamedu boe keje",False
Atos Dos Apóstlos,28,23,"Icare ere ia meri remagu tumagowo pui. Dukejere makarewuge etaregodure bogai nowu mugure tadawu baito. Meri jamedu jire emagore pui meri rutu piji jii meri butu kae. Paulo readodure ewiegai Pao o boe pemegarewuji, ure tubewudo Moisés mare profetadoge ewadaru tabo tuwo emeartorudo Jesus ji",False
Atos Dos Apóstlos,28,24,"Iage emeartorure bataru ji, iagerema emeartorukare",False
Atos Dos Apóstlos,28,25,"Eerudu pemegakare pu meardaere puibagi, dukodi icare eture, dukodire Paulo akore ei: - Boe jokodu Aroe Pemegarewu akore taomagei profetadoge eiabiji: 26”Atudo nowu boe etae, amagodo ei: Tawiaja tabore tamearudumode, mare taeruduwamodukare; taeku tabore taerudumode, mare tamodukare boe pawuje",False
Atos Dos Apóstlos,28,27,"Paga karega, awu boe ewabo rakare, ere tuwiaja mi, ere tuioku mi, tukawo tuiedorodo ma, ikawo epemegado” (Is 6,",False
Atos Dos Apóstlos,28,28,"Dukodi icare, taeruduwado: awu Pao o boe pemegarewu makudumode judeukare emawuge etai. 29(Dukejere icare judeudoge ere tudawuje nowu piji tumago rakai pui dutabo",False
Atos Dos Apóstlos,28,30,Paulo mugure nowu ture aruwu bai tada jorure pobe. Nonore ure tugeragu jemarure tuwogaiwuge eiamedu boei,False
Atos Dos Apóstlos,28,31,"Readodure brae ewiegai Pao o boe pemegarewuji, ure boe eeruduwado Jesus jiboeji, turaga tabo, taidu tabo rugadu, iaboe iaboe emagokare ji rokawo ino. R",False
Romanos,1,1,"Imi, Paulo, imode awu bapera atugodo. Jesus Cristo burejoianure imi, Pao ure apostolodo imi, ure tugeragu ii iwo bakaru pemegarewu kogado du bogai",False
